id,name,x,y,simc,prng,kind,gmina,powiat
281,Biały Ług,396.990,684.220,0631781,4979,wieś,Policzna-gmina wiejska,zwoleński
282,Białyszewo,546.377,549.778,0574652,5061,wieś,Sierpc-gmina wiejska,sierpecki
283,Białyszewo-Towarzystwo,545.318,549.312,0574669,5062,wieś,Sierpc-gmina wiejska,sierpecki
284,Bibiampol,491.602,584.485,0731710,5065,wieś,Młodzieszyn-gmina wiejska,sochaczewski
285,Bidakowo,579.451,560.009,1060501,199745,kolonia,Żuromin-gmina miejsko-wiejska,żuromiński
286,Biedrzyce-Koziegłowy,569.444,653.678,0520774,5188,wieś,Sypniewo-gmina wiejska,makowski
287,Biedrzyce-Stara Wieś,568.110,652.601,0520780,5189,wieś,Sypniewo-gmina wiejska,makowski
288,Biedów,378.565,671.943,0626165,5176,osada,Kazanów-gmina miejsko-wiejska,zwoleński
289,Bieganów,465.451,602.327,0728397,5208,wieś,Jaktorów-gmina wiejska,grodziski
290,Biejkowska Wola,426.795,637.114,0632668,5222,wieś,Promna-gmina wiejska,białobrzeski
291,Biejków,427.290,638.415,0632674,5224,wieś,Promna-gmina wiejska,białobrzeski
292,Biel,549.127,698.632,0514644,5230,osada leśna,Małkinia Górna-gmina miejsko-wiejska,ostrowski
293,Biel,549.675,699.747,0516258,5229,wieś,Ostrów Mazowiecka-gmina wiejska,ostrowski
294,Biel,482.284,732.407,0686581,5240,wieś,Siedlce-gmina wiejska,siedlecki
295,Bielany,550.829,568.810,0123317,5298,wieś,Raciąż-gmina wiejska,płoński
296,Bielany,536.112,628.161,0129142,5299,wieś,Winnica-gmina wiejska,pułtuski
297,Bielany,433.711,618.946,0614713,5306,wieś,Błędów-gmina wiejska,grójecki
298,Bielany,371.891,669.892,0617137,5308,wieś,Ciepielów-gmina miejsko-wiejska,lipski
299,Bielany,491.893,632.838,0988804,5300,część miasta,Warszawa-gmina miejska,Warszawa
300,Bielany-Jarosławy,501.477,721.881,0668229,5316,wieś,Bielany-gmina wiejska,sokołowski
301,Bielany-Wąsy,503.142,721.176,0668235,5318,wieś,Bielany-gmina wiejska,sokołowski
302,Bielany-Żyłaki,502.261,721.109,0668258,5319,wieś,Bielany-gmina wiejska,sokołowski
303,Bielawa,473.519,645.819,0003665,5348,wieś,Konstancin-Jeziorna-gmina miejsko-wiejska,piaseczyński
304,Bielawy,545.340,595.046,0114519,5439,wieś,Glinojeck-gmina miejsko-wiejska,ciechanowski
305,Bielawy,569.461,573.394,0127730,5437,wieś,Szreńsk-gmina wiejska,mławski
306,Bielawy,506.189,537.779,0564197,5434,wieś,Gostynin-gmina wiejska,gostyniński
307,Bielawy Gołuskie,564.126,564.716,0111975,5454,wieś,Bieżuń-gmina miejsko-wiejska,żuromiński
308,Biele,534.957,598.388,0125701,5472,wieś,Sochocin-gmina miejsko-wiejska,płoński
309,Bielice,479.865,587.533,0738119,5585,osada,Sochaczew-gmina wiejska,sochaczewski
310,Bielicha,396.433,645.071,0642247,5593,wieś,Zakrzew-gmina wiejska,radomski
311,Bielino,546.832,659.009,0518754,5611,wieś,Rząśnik-gmina wiejska,wyszkowski
312,Bielino,515.275,552.725,0575947,5612,wieś,Słupno-gmina wiejska,płocki
313,Bieliny,494.240,598.581,0003116,5620,wieś,Kampinos-gmina wiejska,warszawski zachodni
314,Bieliny,495.445,590.182,0009567,5618,wieś,Brochów-gmina wiejska,sochaczewski
315,Bieliny,396.185,604.373,0618728,5625,wieś,Gielniów-gmina miejsko-wiejska,przysuski
316,Bieliny,419.062,602.869,0629583,5622,wieś,Nowe Miasto nad Pilicą-gmina miejsko-wiejska,grójecki
317,Bieliny,398.076,671.976,0630528,5623,wieś,Pionki-gmina wiejska,radomski
318,Bieliny,499.037,579.357,0731749,5617,wieś,Młodzieszyn-gmina wiejska,sochaczewski
319,Bielsk,534.266,554.371,0559552,5682,wieś,Bielsk-gmina wiejska,płocki
320,Bieniew,501.052,576.171,0566049,5741,wieś,Iłów-gmina wiejska,sochaczewski
321,Bieniewice,480.746,606.869,0000046,5742,wieś,Błonie-gmina miejsko-wiejska,warszawski zachodni
322,Bieniewiec,463.243,611.859,0740369,5743,wieś,Żabia Wola-gmina wiejska,grodziski
323,Bieniewo-Parcela,483.302,602.227,0000075,5745,wieś,Błonie-gmina miejsko-wiejska,warszawski zachodni
324,Bieniewo-Wieś,481.388,601.612,0000081,5746,wieś,Błonie-gmina miejsko-wiejska,warszawski zachodni
325,Bieniędzice,395.339,633.997,0641265,5748,wieś,Wolanów-gmina wiejska,radomski
326,Bierdzież,402.450,689.508,0631798,5806,wieś,Policzna-gmina wiejska,zwoleński
327,Biernaty,577.027,647.562,0511692,5843,wieś,Krasnosielc-gmina wiejska,makowski
328,Biernaty Średnie,490.290,750.946,0015496,5844,wieś,Łosice-gmina miejsko-wiejska,łosicki
329,Biernik,455.581,591.600,0734653,5846,wieś,Puszcza Mariańska-gmina wiejska,żyrardowski
330,Bierwce,413.252,649.623,0624539,5863,wieś,Jedlińsk-gmina wiejska,radomski
331,Bierwiecka Wola,410.804,650.302,0624568,5867,wieś,Jedlińsk-gmina wiejska,radomski
332,Bierzewice,509.578,532.315,0564205,5872,wieś,Gostynin-gmina wiejska,gostyniński
333,Bieszków Dolny,372.328,637.421,0629086,5950,wieś,Mirów-gmina wiejska,szydłowiecki
334,Bieszków Górny,373.424,638.426,0629092,5951,wieś,Mirów-gmina wiejska,szydłowiecki
335,Bieńki-Karkuty,550.359,612.970,0126037,5771,wieś,Sońsk-gmina wiejska,ciechanowski
336,Bieńki-Śmietanki,551.345,613.424,0126050,5773,wieś,Sońsk-gmina wiejska,ciechanowski
337,Bieżany,563.620,578.374,0124156,5971,wieś,Radzanów-gmina wiejska,mławski
338,Bieżuń,566.386,559.662,0111981,5974,miasto,Bieżuń-gmina miejsko-wiejska,żuromiński
339,Bikówek,447.815,625.236,0622115,6001,wieś,Grójec-gmina miejsko-wiejska,grójecki
340,Binduga,505.673,762.581,0018773,6071,wieś,Sarnaki-gmina wiejska,łosicki
341,Binduga,606.297,641.892,0507259,6070,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
342,Bindużka,549.958,657.227,0519630,6080,wieś,Rzewnie-gmina wiejska,makowski
343,Biskupice,479.422,615.056,0000490,6150,wieś,Brwinów-gmina miejsko-wiejska,pruszkowski
344,Biskupice,523.906,536.336,0560822,6148,wieś,Brudzeń Duży-gmina wiejska,płocki
345,Biskupice,539.263,566.368,0563039,6149,wieś,Drobin-gmina miejsko-wiejska,płocki
346,Bledzewko,549.827,540.851,0574675,6273,wieś,Sierpc-gmina wiejska,sierpecki
347,Bledzewo,551.248,541.727,0574681,6274,wieś,Sierpc-gmina wiejska,sierpecki
348,Blichowo,522.004,567.824,0561313,6306,wieś,Bulkowo-gmina wiejska,płocki
349,Blinno,560.028,531.740,0578259,6310,wieś,Szczutowo-gmina wiejska,sierpecki
350,Blizne Jasińskiego,488.245,627.918,0008645,6355,wieś,Stare Babice-gmina wiejska,warszawski zachodni
351,Blizne Łaszczyńskiego,488.011,628.715,0008651,6356,wieś,Stare Babice-gmina wiejska,warszawski zachodni
352,Blizno,563.987,539.367,0578265,6358,wieś,Szczutowo-gmina wiejska,sierpecki
353,Blochy,544.430,675.655,0509198,6407,wieś,Długosiodło-gmina wiejska,wyszkowski
354,Bobin,569.410,676.763,0508112,7119,wieś,Czerwin-gmina wiejska,ostrołęcki
355,Bobino Wielkie,577.086,638.408,0517275,7124,wieś,Płoniawy-Bramura-gmina wiejska,makowski
356,Bobino-Grzybki,577.572,636.872,0517269,7123,wieś,Płoniawy-Bramura-gmina wiejska,makowski
357,Bobki,405.770,677.923,1055049,7125,wieś,Garbatka-Letnisko-gmina wiejska,kozienicki
358,Bobrek,417.778,641.754,0638613,7167,wieś,Stromiec-gmina wiejska,białobrzeski
359,Bobrek-Kolonia,418.378,642.577,0638620,7178,kolonia,Stromiec-gmina wiejska,białobrzeski
360,Bobrowce,445.943,610.685,0732387,7192,wieś,Mszczonów-gmina miejsko-wiejska,żyrardowski
361,Bobrowiec,468.054,634.658,0006184,7206,wieś,Piaseczno-gmina miejsko-wiejska,piaseczyński
362,Bobrowniki,417.344,658.376,0619159,7242,wieś,Głowaczów-gmina miejsko-wiejska,kozienicki
363,Bobry,601.659,622.211,0507609,7304,kolonia,Chorzele-gmina miejsko-wiejska,przasnyski
364,Boby,548.258,643.311,0123004,7325,wieś,Pułtusk-gmina miejsko-wiejska,pułtuski
365,Bocian,470.461,666.980,0674566,7381,wieś,Kołbiel-gmina wiejska,otwocki
366,Bociany,389.208,616.040,1058220,4046,osada,Przysucha-gmina miejsko-wiejska,przysuski
367,Bodzanów,515.404,570.077,0560213,7520,miasto,Bodzanów-gmina miejsko-wiejska,płocki
368,Bodzew,437.616,625.167,0614015,7529,wieś,Belsk Duży-gmina wiejska,grójecki
369,Bogate,567.416,633.426,0517720,7576,wieś,Przasnysz-gmina wiejska,przasnyski
370,Bogatki,462.355,634.684,0006190,7580,wieś,Piaseczno-gmina miejsko-wiejska,piaseczyński
371,Bogdalec,561.603,636.313,0517281,7587,wieś,Płoniawy-Bramura-gmina wiejska,makowski
372,Bogdaniec,486.603,591.129,0738310,7594,wieś,Sochaczew-gmina wiejska,sochaczewski
373,Bogdany Małe,598.621,623.368,0507271,7640,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
374,Bogdany Wielkie,599.642,623.200,0507265,7641,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
375,Boglewice,439.938,637.690,0623586,7652,wieś,Jasieniec-gmina wiejska,grójecki
376,Bogucin,559.156,617.337,0121382,7695,wieś,Opinogóra Górna-gmina wiejska,ciechanowski
377,Bogucin,542.363,572.551,0123330,7694,wieś,Raciąż-gmina wiejska,płoński
378,Bogucin,406.814,678.248,0618562,7696,wieś,Garbatka-Letnisko-gmina wiejska,kozienicki
379,Bogurzyn,576.411,585.390,0129515,7727,wieś,Wiśniewo-gmina wiejska,mławski
380,Bogurzynek,575.295,584.368,0129521,7728,wieś,Wiśniewo-gmina wiejska,mławski
381,Boguszewiec,568.492,548.418,0119095,7778,wieś,Lutocin-gmina wiejska,żuromiński
382,Boguszków,439.392,655.855,0628626,7788,wieś,Magnuszew-gmina miejsko-wiejska,kozienicki
383,Boguszówka,402.020,696.543,0619892,7796,wieś,Gniewoszów-gmina wiejska,kozienicki
384,Bogusławice,524.112,594.407,0121933,7743,wieś,Płońsk-gmina wiejska,płoński
385,Bogusławice,388.994,659.437,0636815,7745,wieś,Skaryszew-gmina miejsko-wiejska,radomski
386,Bogusławice-Kolonia,388.250,658.716,0636821,7749,kolonia,Skaryszew-gmina miejsko-wiejska,radomski
387,Boguty Leśne,546.504,729.898,0395033,7828,wieś,Boguty-Pianki-gmina wiejska,ostrowski
388,Boguty-Augustyny,547.274,730.214,0395056,7826,wieś,Boguty-Pianki-gmina wiejska,ostrowski
389,Boguty-Milczki,548.033,730.384,0395010,7829,wieś,Boguty-Pianki-gmina wiejska,ostrowski
390,Boguty-Pianki,544.466,730.618,0395027,7830,wieś,Boguty-Pianki-gmina wiejska,ostrowski
391,Boguty-Rubiesze,546.177,730.688,0395040,7831,wieś,Boguty-Pianki-gmina wiejska,ostrowski
392,Boguty-Żurawie,544.063,729.326,0395062,168188,wieś,Boguty-Pianki-gmina wiejska,ostrowski
393,Bohy,506.765,735.956,0684814,7847,wieś,Repki-gmina wiejska,sokołowski
394,Boiska,370.841,693.460,0637460,7848,wieś,Solec nad Wisłą-gmina miejsko-wiejska,lipski
395,Boiska-Kolonia,372.660,692.346,0637499,7849,wieś,Solec nad Wisłą-gmina miejsko-wiejska,lipski
396,Bojanowo,562.210,571.973,0124162,7864,wieś,Radzanów-gmina wiejska,mławski
397,Bojany,538.140,687.777,0507006,7874,wieś,Brok-gmina miejsko-wiejska,ostrowski
398,Bojany,538.525,687.650,0507029,193430,osada,Brok-gmina miejsko-wiejska,ostrowski
399,Bojany,538.603,687.139,0507035,193429,osada leśna,Brok-gmina miejsko-wiejska,ostrowski
400,Bojary,538.124,707.826,0675896,7881,wieś,Kosów Lacki-gmina miejsko-wiejska,sokołowski
401,Bojewo,529.420,700.469,0685765,7896,wieś,Sadowne-gmina wiejska,węgrowski
402,Bojmie,486.089,701.764,0676565,7899,wieś,Kotuń-gmina wiejska,siedlecki
403,Bolechowice,533.060,552.457,0559569,7928,wieś,Bielsk-gmina wiejska,płocki
404,Bolechówek,465.413,672.536,0674804,7939,kolonia,Kołbiel-gmina wiejska,otwocki
405,Bolesty,484.990,752.651,0016627,8001,wieś,Olszanka-gmina wiejska,łosicki
406,Bolesty-Kolonia,484.226,754.639,1054802,8002,kolonia,Olszanka-gmina wiejska,łosicki
407,Bolesławek,460.221,613.149,0740375,7965,wieś,Żabia Wola-gmina wiejska,grodziski
408,Bolesławiec Leśny,436.940,609.671,0614765,7978,wieś,Błędów-gmina wiejska,grójecki
409,Bolesławowo,516.752,631.172,0008131,7986,wieś,Serock-gmina miejsko-wiejska,legionowski
410,Bolesławów,475.725,666.986,0009870,7992,wieś,Wiązowna-gmina wiejska,otwocki
411,Bolesławów,509.063,536.701,0564228,7991,wieś,Gostynin-gmina wiejska,gostyniński
412,Bolewo,568.895,597.237,0127232,8029,wieś,Stupsk-gmina wiejska,mławski
413,Bolino,505.940,583.751,0578963,8044,wieś,Wyszogród-gmina miejsko-wiejska,płocki
414,Bolęcin,533.897,603.729,0125718,8030,wieś,Sochocin-gmina miejsko-wiejska,płoński
415,Bolęcin,383.606,614.598,0615351,8031,wieś,Borkowice-gmina wiejska,przysuski
416,Bombalice,538.954,552.553,0565038,8091,wieś,Gozdowo-gmina wiejska,sierpecki
417,Bonin,493.457,774.937,0018780,8129,wieś,Sarnaki-gmina wiejska,łosicki
418,Bonin-Ogródki,492.603,773.977,0018796,8130,wieś,Sarnaki-gmina wiejska,łosicki
419,Bonisław,597.380,596.939,0128770,8135,wieś,Wieczfnia Kościelna-gmina wiejska,mławski
420,Bonisław,539.340,550.732,0565044,8136,wieś,Gozdowo-gmina wiejska,sierpecki
421,Borawe,573.162,673.681,0519340,8170,wieś,Rzekuń-gmina wiejska,ostrołęcki
422,Borcuchy,361.734,663.014,0635773,8188,wieś,Rzeczniów-gmina wiejska,lipski
423,Borczyny,581.587,556.566,0118612,8199,kolonia,Lubowidz-gmina miejsko-wiejska,żuromiński
424,Boreczek,538.382,705.220,0514584,8213,wieś,Małkinia Górna-gmina miejsko-wiejska,ostrowski
425,Borek,567.395,682.484,0508129,8283,wieś,Czerwin-gmina wiejska,ostrołęcki
426,Borek,409.721,695.762,0619923,8351,wieś,Gniewoszów-gmina wiejska,kozienicki
427,Borek Czarniński,488.602,676.124,0689881,8481,wieś,Stanisławów-gmina miejsko-wiejska,miński
428,Borek Miński,488.039,675.132,0681514,8496,wieś,Mińsk Mazowiecki-gmina wiejska,miński
429,Borki,454.522,654.847,0001927,8602,wieś,Góra Kalwaria-gmina miejsko-wiejska,piaseczyński
430,Borki,513.149,643.831,0007568,8585,wieś,Radzymin-gmina miejsko-wiejska,wołomiński
431,Borki,552.968,670.356,0509940,8571,wieś,Goworowo-gmina wiejska,ostrołęcki
432,Borki,509.193,554.595,0563750,8584,wieś,Gąbin-gmina miejsko-wiejska,płocki
433,Borki,369.809,620.027,0615730,8641,wieś,Chlewiska-gmina wiejska,szydłowiecki
434,Borki,388.736,670.307,0639742,8639,wieś,Tczów-gmina wiejska,zwoleński
435,Borki,514.380,679.646,0673130,8605,wieś,Jadów-gmina miejsko-wiejska,wołomiński
436,Borki,473.854,699.068,0682637,8600,wieś,Mrozy-gmina miejsko-wiejska,miński
437,Borki,531.675,719.544,0690520,8574,osada leśna,Sterdyń-gmina wiejska,sokołowski
438,Borki,466.206,697.705,0694675,8597,wieś,Wodynie-gmina wiejska,siedlecki
439,Borki Siedleckie,490.196,724.572,0692156,8744,wieś,Suchożebry-gmina wiejska,siedlecki
440,Borki-Kosiorki,475.931,727.299,0694385,8716,wieś,Wiśniew-gmina wiejska,siedlecki
441,Borki-Kosy,474.382,730.479,0696266,8717,wieś,Zbuczyn-gmina wiejska,siedlecki
442,Borki-Paduchy,474.380,729.175,0694391,8719,wieś,Wiśniew-gmina wiejska,siedlecki
443,Borki-Sołdy,474.702,728.675,0694400,8722,wieś,Wiśniew-gmina wiejska,siedlecki
444,Borki-Wyrki,477.117,729.462,0696272,8724,wieś,Zbuczyn-gmina wiejska,siedlecki
445,Borkowice,385.239,617.138,0615374,8769,wieś,Borkowice-gmina wiejska,przysuski
446,Borkowo,522.946,612.782,0119793,8790,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
447,Borkowo Kościelne,552.936,548.035,0574706,8796,wieś,Sierpc-gmina wiejska,sierpecki
448,Borkowo Wielkie,554.620,549.427,0574741,8801,wieś,Sierpc-gmina wiejska,sierpecki
449,Borkowo-Boksy,580.058,618.607,0112940,8793,wieś,Czernice Borowe-gmina wiejska,przasnyski
450,Borkowo-Falenta,581.282,617.899,0112957,8794,wieś,Czernice Borowe-gmina wiejska,przasnyski
451,Borków,471.909,669.704,0674595,8817,wieś,Kołbiel-gmina wiejska,otwocki
452,Boroszków,478.679,713.849,0687468,8849,wieś,Skórzec-gmina wiejska,siedlecki
453,Borowa Góra,514.819,637.754,0008148,8877,wieś,Serock-gmina miejsko-wiejska,legionowski
454,Borowa Wola,407.427,611.522,0626515,8891,wieś,Klwów-gmina wiejska,przysuski
455,Borowce,573.426,682.113,0522000,8901,wieś,Troszyn-gmina wiejska,ostrołęcki
456,Borowe,583.274,586.067,0118291,8912,wieś,Lipowiec Kościelny-gmina wiejska,mławski
457,Borowe,538.008,703.332,0514199,8913,wieś,Małkinia Górna-gmina miejsko-wiejska,ostrowski
458,Borowe,422.113,623.447,0629181,8919,wieś,Mogielnica-gmina miejsko-wiejska,grójecki
459,Borowe,445.966,648.617,0640082,8918,wieś,Warka-gmina miejsko-wiejska,grójecki
460,Borowe-Chrzczany,586.090,618.991,0512148,8926,wieś,Krzynowłoga Mała-gmina wiejska,przasnyski
461,Borowice,514.147,560.401,0560220,8950,wieś,Bodzanów-gmina miejsko-wiejska,płocki
462,Borowiczki-Pieńki,515.769,553.675,0575670,8954,wieś,Słupno-gmina wiejska,płocki
463,Borowie,457.234,690.076,0668590,8956,wieś,Borowie-gmina wiejska,garwoliński
464,Borowie-Kolonia,458.119,688.463,0668608,8957,kolonia,Borowie-gmina wiejska,garwoliński
465,Borowiec,458.557,618.621,0009076,8976,wieś,Tarczyn-gmina miejsko-wiejska,piaseczyński
466,Borowiec,381.071,694.534,0616184,172499,wieś,Chotcza-gmina wiejska,lipski
467,Borowiec,380.609,675.009,0617150,8979,wieś,Ciepielów-gmina miejsko-wiejska,lipski
468,Borowiec Pierwszy,402.425,635.322,0634408,9006,wieś,Przytyk-gmina miejsko-wiejska,radomski
469,Borowina,467.252,645.095,0003671,9025,wieś,Konstancin-Jeziorna-gmina miejsko-wiejska,piaseczyński
470,Borowina,469.538,634.005,0004908,9024,osada leśna,Lesznowola-gmina wiejska,piaseczyński
471,Borowina,413.921,613.305,0629608,168340,kolonia,Nowe Miasto nad Pilicą-gmina miejsko-wiejska,grójecki
472,Borowina,440.471,671.926,0694050,9031,osada leśna,Wilga-gmina wiejska,garwoliński
473,Borowo,535.750,565.743,0563045,9122,wieś,Drobin-gmina miejsko-wiejska,płocki
474,Borowo,560.543,548.673,0574095,9121,wieś,Rościszewo-gmina wiejska,sierpecki
475,Borowo,370.584,677.360,0627928,9125,wieś,Lipsko-gmina miejsko-wiejska,lipski
476,Borsuki,497.425,779.446,0018804,9277,wieś,Sarnaki-gmina wiejska,łosicki
477,Borsuki-Gajówka,533.059,645.425,0523979,9269,osada leśna,Zatory-gmina wiejska,pułtuski
478,Borsuki-Kolonia,532.920,643.979,0523703,9279,wieś,Zatory-gmina wiejska,pułtuski
479,Borucza,503.818,673.164,0691843,9325,wieś,Strachówka-gmina wiejska,wołomiński
480,Boruty,554.550,659.039,0519653,9349,wieś,Rzewnie-gmina wiejska,makowski
481,Boruty,576.040,651.271,0520797,9350,wieś,Sypniewo-gmina wiejska,makowski
482,Boruty,439.175,626.342,0614021,9351,wieś,Belsk Duży-gmina wiejska,grójecki
483,Borychów,505.790,731.094,0684820,9400,wieś,Repki-gmina wiejska,sokołowski
484,Boryszew,482.872,658.046,0009886,9443,wieś,Wiązowna-gmina wiejska,otwocki
485,Borza-Strumiany,544.633,627.110,0115878,9452,wieś,Gzy-gmina wiejska,pułtuski
486,Borzeń,510.176,576.735,0570625,9462,wieś,Mała Wieś-gmina wiejska,płocki
487,Borzychy,515.000,697.442,0677814,9488,wieś,Liw-gmina wiejska,węgrowski
488,Borzymy,518.807,679.173,0673153,9507,wieś,Jadów-gmina miejsko-wiejska,wołomiński
489,Borzymówka,473.795,582.099,0733582,9503,wieś,Nowa Sucha-gmina wiejska,sochaczewski
490,Borzęcin,488.976,618.632,0008711,175605,osada,Stare Babice-gmina wiejska,warszawski zachodni
491,Borzęcin,433.181,612.582,0614771,9473,wieś,Błędów-gmina wiejska,grójecki
492,Borzęcin Duży,488.785,618.320,0008668,9478,wieś,Stare Babice-gmina wiejska,warszawski zachodni
493,Borzęcin Mały,488.026,616.237,0008728,9480,wieś,Stare Babice-gmina wiejska,warszawski zachodni
494,Borów,378.379,666.652,0625680,9174,wieś,Kazanów-gmina miejsko-wiejska,zwoleński
495,Borówek,465.914,683.087,0677524,9191,wieś,Latowicz-gmina miejsko-wiejska,miński
496,Borówek,473.424,674.974,0686960,9190,wieś,Siennica-gmina miejsko-wiejska,miński
497,Boska Wola,429.635,648.909,0638642,9539,wieś,Stromiec-gmina wiejska,białobrzeski
498,Bończa,502.758,560.058,0575404,8145,wieś,Słubice-gmina wiejska,płocki
499,Bończa,431.204,642.196,0640076,8146,wieś,Warka-gmina miejsko-wiejska,grójecki
500,Bońki,527.208,592.373,0121940,8149,wieś,Płońsk-gmina wiejska,płoński
501,Bońkowo Kościelne,567.120,581.545,0124191,8151,wieś,Radzanów-gmina wiejska,mławski
502,Bońkowo Podleśne,566.985,579.909,0124216,8152,wieś,Radzanów-gmina wiejska,mławski
503,Boża Wola,506.894,619.453,0002967,9580,wieś,Jabłonna-gmina wiejska,legionowski
504,Boża Wola,415.003,654.326,0624628,9584,wieś,Jedlińsk-gmina wiejska,radomski
505,Boża Wola,475.727,683.332,0686977,9583,wieś,Siennica-gmina miejsko-wiejska,miński
506,Boża Wola,481.130,604.185,0722851,9582,wieś,Baranów-gmina wiejska,grodziski
507,Boże,427.550,647.357,0638665,9604,wieś,Stromiec-gmina wiejska,białobrzeski
508,Bożenczyzna,389.159,682.009,0643494,9616,wieś,Zwoleń-gmina miejsko-wiejska,zwoleński
509,Bożewo,536.300,578.544,0111521,9628,wieś,Baboszewo-gmina wiejska,płoński
